Province,Date,Confirmed cases,New,Deaths,Recovered
Oran,01 April 2020,48,,,
Oran,02 April 2020,62,,,
Oran,03 April 2020,64,,,
Oran,04 April 2020,65,,,
Oran,05 April 2020,74,,,
Oran,06 April 2020,83,,,
Oran,08 April 2020,94,,,
Oran,09 April 2020,101,,,
Oran,10 April 2020,104,,,
Oran,11 April 2020,105,,,
Oran,12 April 2020,120,,,
Oran,13 April 2020,121,,,
Oran,14 April 2020,134,,,
Oran,15 April 2020,145,,,
Oran,16 April 2020,145,,,
Oran,17 April 2020,145,,,
Oran,18 April 2020,153,,,
Oran,19 April 2020,153,,,
Oran,20 April 2020,160,,,
Oran,21 April 2020,168,,,
Oran,22 April 2020,175,,,
Oran,23 April 2020,181,,,
Oran,24 April 2020,186,,,
Oran,25 April 2020,192,,,
Oran,26 April 2020,194,,,
Oran,27 April 2020,202,,,
Oran,28 April 2020,229,,,
Oran,29 April 2020,239,,,
Oran,30 April 2020,243,,,
Oran,01 May 2020,246,,,
Oran,02 May 2020,,,,
Oran,03 May 2020,258,,,
Oran,04 May 2020,261,,,
Oran,05 May 2020,274,,,
Oran,06 May 2020,286,,,
Oran,07 May 2020,298,,,
Oran,08 May 2020,306,,,
Oran,09 May 2020,318,,,
Oran,10 May 2020,334,,,
Oran,11 May 2020,353,,,
Oran,12 May 2020,376,,,
Oran,13 May 2020,387,,,
Oran,14 May 2020,387,,,
Oran,15 May 2020,421,,,
Oran,16 May 2020,431,,,
Oran,17 May 2020,450,,,
Oran,18 May 2020,461,,,
Oran,19 May 2020,470,,,
Oran,20 May 2020,476,,,
Oran,21 May 2020,498,,,
Oran,22 May 2020,507,,,
Oran,23 May 2020,521,,,
Oran,24 May 2020,523,,,
Oran,25 May 2020,541,,,
Oran,26 May 2020,555,,,
Oran,27 May 2020,561,,,
Oran,28 May 2020,589,,,
Oran,29 May 2020,598,,,
Oran,30 May 2020,599,,,
Oran,31 May 2020,601,,,
Oran,01 June 2020,608,,,
Oran,02 June 2020,613,,,
Oran,03 June 2020,622,,,
Oran,04 June 2020,627,,,
Oran,05 June 2020,630,,,
Oran,06 June 2020,639,,,
Oran,07 June 2020,649,,,
Oran,08 June 2020,654,,,
Oran,09 June 2020,659,,,
Oran,10 June 2020,662,,,
Oran,11 June 2020,664,,,
Oran,12 June 2020,669,,,
Oran,13 June 2020,672,,,
Oran,14 June 2020,678,,,
Oran,15 June 2020,684,,,
Oran,16 June 2020,689,,,
Oran,17 June 2020,694,,,
Oran,18 June 2020,697,,,
Oran,19 June 2020,709,,,
Oran,20 June 2020,712,,,
Oran,21 June 2020,715,,,
Oran,22 June 2020,733,,,
Oran,23 June 2020,740,,,
Oran,24 June 2020,743,,,
Oran,25 June 2020,751,,,
Oran,26 June 2020,760,,,
Oran,27 June 2020,783,,,
Oran,28 June 2020,824,,,
Oran,29 June 2020,836,,,
Oran,30 June 2020,837,,,
Oran,01 July 2020,858,,,
Oran,02 July 2020,875,,,
Oran,03 July 2020,957,,,
Oran,04 July 2020,962,,,
Oran,05 July 2020,993,,,
Oran,06 July 2020,1022,,,
Oran,07 July 2020,1065,,,
Oran,08 July 2020,1115,,,
Oran,09 July 2020,1163,,,
Oran,10 July 2020,1227,,,
Oran,11 July 2020,1246,,,
Oran,12 July 2020,1304,,,
Oran,13 July 2020,1323,,,
Oran,14 July 2020,1364,,,
Oran,15 July 2020,1424,,,
Oran,16 July 2020,1495,,,
Oran,17 July 2020,1582,,,
Oran,18 July 2020,1660,,,
Oran,19 July 2020,1682,,,
Oran,20 July 2020,1685,,,
Oran,21 July 2020,1744,,,
Oran,22 July 2020,1794,,,
Oran,23 July 2020,1827,,,
Oran,24 July 2020,1909,,,
Oran,25 July 2020,1978,,,
Oran,26 July 2020,2019,,,
Oran,27 July 2020,2055,,,
Oran,28 July 2020,2097,,,
Oran,29 July 2020,2186,,,
Oran,30 July 2020,2221,,,
Oran,31 July 2020,2274,,,
Oran,01 August 2020,2345,,,
Oran,02 August 2020,2380,,,
Oran,03 August 2020,2429,,,
Oran,04 August 2020,2466,,,
Oran,05 August 2020,2507,,,
Oran,06 August 2020,2567,,,
Oran,07 August 2020,2629,,,
Oran,08 August 2020,2690,,,
Oran,09 August 2020,2749,,,
Oran,10 August 2020,2788,,,
Oran,11 August 2020,2849,,,
Oran,12 August 2020,2888,,,
Oran,13 August 2020,2950,,,
Oran,14 August 2020,2976,,,
Oran,15 August 2020,3040,,,
Oran,16 August 2020,3065,,,
Oran,17 August 2020,3095,,,
Oran,18 August 2020,3143,,,
Oran,19 August 2020,3171,,,
Oran,20 August 2020,3218,,,
Oran,21 August 2020,3275,,,
Oran,22 August 2020,3293,,,
Oran,23 August 2020,3324,,,
Oran,24 August 2020,3345,,,
Oran,25 August 2020,3373,,,
Oran,26 August 2020,3407,,,
Oran,27 August 2020,3434,,,
Oran,28 August 2020,3461,,,
Oran,29 August 2020,3475,,,
Oran,30 August 2020,3500,,,
Oran,31 August 2020,3521,,,
Oran,01 September 2020,3539,,,
Oran,02 September 2020,3565,,,
Oran,03 September 2020,3577,,,
Oran,04 September 2020,3602,,,
Oran,05 September 2020,3625,,,
Oran,06 September 2020,3650,,,
Oran,07 September 2020,3659,,,
Oran,08 September 2020,3671,,,
Oran,09 September 2020,3684,,,
Oran,10 September 2020,3703,,,
Oran,11 September 2020,3720,,,
Oran,12 September 2020,3732,,,
Oran,13 September 2020,3752,,,
Oran,14 September 2020,3766,,,
Oran,15 September 2020,3785,,,
Oran,16 September 2020,3797,,,
Oran,17 September 2020,3808,,,
Oran,18 September 2020,3826,,,
Oran,19 September 2020,3834,,,
Oran,20 September 2020,3847,,,
Oran,21 September 2020,3868,,,
Oran,22 September 2020,3880,,,
Oran,23 September 2020,3895,,,
Oran,24 September 2020,3909,,,
Oran,25 September 2020,3920,,,
Oran,26 September 2020,3932,,,
Oran,27 September 2020,3939,,,
Oran,28 September 2020,3949,,,
Oran,29 September 2020,3960,,,
Oran,30 September 2020,3972,,,
Oran,01 October 2020,3981,,,
Oran,02 October 2020,3986,,,
Oran,03 October 2020,3992,,,
Oran,04 October 2020,3999,,,
Oran,05 October 2020,4006,,,
Oran,06 October 2020,4015,,,
Oran,07 October 2020,4035,,,
Oran,08 October 2020,4041,,,
Oran,09 October 2020,4054,,,
Oran,10 October 2020,4066,,,
Oran,11 October 2020,4070,,,
Oran,12 October 2020,4076,,,
Oran,13 October 2020,4084,,,
Oran,14 October 2020,4100,,,
Oran,15 October 2020,4109,,,
Oran,16 October 2020,4121,,,
Oran,17 October 2020,4135,,,
Oran,18 October 2020,4145,,,
Oran,19 October 2020,4160,,,
Oran,20 October 2020,4180,,,
Oran,21 October 2020,4202,,,
Oran,22 October 2020,4215,,,
Oran,23 October 2020,4248,,,
Oran,24 October 2020,4265,,,
Oran,25 October 2020,4295,,,
Oran,26 October 2020,4314,,,
Oran,27 October 2020,4349,,,
Oran,28 October 2020,4381,,,
Oran,29 October 2020,4436,,,
Oran,30 October 2020,4462,,,
Oran,31 October 2020,4497,,,
Oran,01 November 2020,4526,,,
Oran,02 November 2020,4560,,,
Oran,03 November 2020,4585,,,
Oran,04 November 2020,4672,,,
Oran,05 November 2020,4742,,,
Oran,06 November 2020,4874,,,
Oran,07 November 2020,4924,,,
Oran,08 November 2020,4972,,,
Oran,09 November 2020,5022,,,
Oran,10 November 2020,5115,,,
Oran,11 November 2020,5247,,,
Oran,12 November 2020,5374,,,
Oran,13 November 2020,5434,,,
Oran,14 November 2020,5503,,,
Oran,15 November 2020,5569,,,
Oran,16 November 2020,5769,,,
Oran,17 November 2020,5847,,,
Oran,18 November 2020,5794,,,
Oran,19 November 2020,5910,,,
Oran,20 November 2020,5968,,,
Oran,21 November 2020,6005,,,
Oran,22 November 2020,6118,,,
Oran,23 November 2020,6216,,,
Oran,24 November 2020,6324,,,
Oran,25 November 2020,6477,,,
Oran,26 November 2020,6723,,,
Oran,27 November 2020,6814,,,
Oran,28 November 2020,6893,,,
Oran,29 November 2020,7018,,,
Oran,30 November 2020,7160,,,
Oran,01 December 2020,7278,,,
Oran,02 December 2020,7365,,,
Oran,03 December 2020,7464,,,
Oran,04 December 2020,7570,,,
Oran,05 December 2020,7671,,,
Oran,06 December 2020,7792,,,
Oran,07 December 2020,7867,,,
Oran,08 December 2020,7947,,,
Oran,09 December 2020,8022,,,
Oran,10 December 2020,8097,,,
Oran,11 December 2020,8189,,,
Oran,12 December 2020,8278,,,
Oran,13 December 2020,8322,,,
Oran,14 December 2020,8402,,,
Oran,15 December 2020,8466,,,
Oran,16 December 2020,8580,,,
Oran,17 December 2020,8625,,,
Oran,18 December 2020,8686,,,
Oran,19 December 2020,8767,,,
Oran,20 December 2020,8840,,,
Oran,21 December 2020,8876,,,
Oran,22 December 2020,8992,,,
Oran,23 December 2020,9091,,,
Oran,24 December 2020,9167,,,
Oran,25 December 2020,9234,,,
Oran,26 December 2020,9310,,,
Oran,27 December 2020,9352,,,
Oran,28 December 2020,9386,,,
Oran,29 December 2020,9455,,,
Oran,30 December 2020,9501,,,
Oran,31 December 2020,9553,,,
Oran,01 January 2021,9607,,,
Oran,02 January 2021,9664,,,
Oran,03 January 2021,9720,,,
Oran,04 January 2021,9744,,,
Oran,05 January 2021,9795,,,
Oran,06 January 2021,9841,,,
Oran,07 January 2021,9902,,,
Oran,08 January 2021,9932,,,
Oran,09 January 2021,9992,,,
Oran,10 January 2021,10060,,,
Oran,11 January 2021,10096,,,
Oran,12 January 2021,10147,,,
Oran,13 January 2021,10204,,,
Oran,14 January 2021,10253,,,
Oran,15 January 2021,10289,,,
Oran,16 January 2021,10355,,,
Oran,17 January 2021,10376,,,
Oran,18 January 2021,10404,,,
Oran,19 January 2021,10454,,,
Oran,20 January 2021,10493,,,
Oran,21 January 2021,10530,,,
Oran,22 January 2021,10570,,,
Oran,23 January 2021,10623,,,
Oran,24 January 2021,10659,,,
Oran,25 January 2021,10706,,,
Oran,26 January 2021,10767,,,
Oran,27 January 2021,10832,,,
Oran,28 January 2021,10896,,,
Oran,29 January 2021,10956,,,
Oran,30 January 2021,10994,,,
Oran,31 January 2021,11018,,,
Oran,01 February 2021,11056,,,
Oran,02 February 2021,11107,,,
Oran,03 February 2021,11170,,,
Oran,04 February 2021,11219,,,
Oran,05 February 2021,11274,,,
Oran,06 February 2021,11301,,,
Oran,07 February 2021,11348,,,
Oran,08 February 2021,11369,,,
Oran,09 February 2021,11415,,,
Oran,10 February 2021,11472,,,
Oran,11 February 2021,11521,,,
Oran,12 February 2021,11564,,,
Oran,13 February 2021,11616,,,
Oran,14 February 2021,11629,,,
Oran,15 February 2021,11651,,,
Oran,16 February 2021,11683,,,
Oran,17 February 2021,11706,,,
Oran,18 February 2021,11749,,,
Oran,19 February 2021,11782,,,
Oran,20 February 2021,11798,,,
Oran,21 February 2021,11816,,,
Oran,22 February 2021,11839,,,
Oran,23 February 2021,11876,,,
Oran,24 February 2021,11902,,,
Oran,25 February 2021,11924,,,
Oran,26 February 2021,11960,,,
Oran,27 February 2021,11983,,,
Oran,28 February 2021,11997,,,
Oran,01 March 2021,12009,,,
Oran,02 March 2021,12034,,,
Oran,03 March 2021,12061,,,
Oran,04 March 2021,12089,,,
Oran,05 March 2021,12115,,,
Oran,06 March 2021,12139,,,
Oran,07 March 2021,12162,,,
Oran,08 March 2021,12163,,,
Oran,09 March 2021,12180,,,
Oran,10 March 2021,12192,,,
Oran,11 March 2021,12207,,,
Oran,12 March 2021,12224,,,
Oran,13 March 2021,12239,,,
Oran,14 March 2021,12249,,,
Oran,15 March 2021,12255,,,
Oran,16 March 2021,12280,,,
Oran,17 March 2021,12286,,,
Oran,18 March 2021,12296,,,
Oran,19 March 2021,12304,,,
Oran,20 March 2021,12308,,,
Oran,21 March 2021,12319,,,
Oran,22 March 2021,12320,,,
Oran,23 March 2021,12329,,,
Oran,24 March 2021,12336,,,
Oran,25 March 2021,12342,,,
Oran,26 March 2021,12351,,,
Oran,27 March 2021,12369,,,
Oran,28 March 2021,12378,,,
Oran,29 March 2021,12379,,,
Oran,30 March 2021,12385,,,
Oran,31 March 2021,12391,,,
Oran,01 April 2021,12396,,,
Oran,02 April 2021,12405,,,
Oran,03 April 2021,12413,,,
Oran,04 April 2021,12417,,,
Oran,05 April 2021,12420,,,
Oran,06 April 2021,12433,,,
Oran,07 April 2021,12436,,,
Oran,08 April 2021,12443,,,
Oran,09 April 2021,12455,,,
Oran,10 April 2021,12464,,,
Oran,11 April 2021,12470,,,
Oran,12 April 2021,12473,,,
Oran,13 April 2021,12486,,,
Oran,14 April 2021,12489,,,
Oran,15 April 2021,12498,,,
Oran,16 April 2021,12506,,,
Oran,17 April 2021,12511,,,
Oran,18 April 2021,12521,,,
Oran,19 April 2021,12523,,,
Oran,20 April 2021,12531,,,
Oran,21 April 2021,12539,,,
Oran,22 April 2021,12544,,,
Oran,23 April 2021,12553,,,
Oran,24 April 2021,12563,,,
Oran,25 April 2021,12564,,,
Oran,26 April 2021,12564,,,
Oran,27 April 2021,12581,,,
Oran,28 April 2021,12590,,,
Oran,29 April 2021,12606,,,
Oran,30 April 2021,12616,,,
Oran,01 May 2021,12628,,,
Oran,02 May 2021,12633,,,
Oran,03 May 2021,12644,,,
Oran,04 May 2021,12660,,,
Oran,05 May 2021,12673,,,
Oran,06 May 2021,12681,,,
Oran,07 May 2021,12687,,,
Oran,08 May 2021,12694,,,
Oran,09 May 2021,12694,,,
Oran,10 May 2021,12697,,,
Oran,11 May 2021,12703,,,
Tizi Ouzou,31 March 2020,29,,,
Tizi Ouzou,01 April 2020,31,,,
Tizi Ouzou,02 April 2020,40,,,
Tizi Ouzou,03 April 2020,39,,,
Tizi Ouzou,04 April 2020,40,,,
Tizi Ouzou,05 April 2020,51,,,
Tizi Ouzou,06 April 2020,41,,,
Tizi Ouzou,08 April 2020,43,,,
Tizi Ouzou,09 April 2020,47,,,
Tizi Ouzou,10 April 2020,47,,,
Tizi Ouzou,11 April 2020,49,,,
Tizi Ouzou,12 April 2020,49,,,
Tizi Ouzou,13 April 2020,50,,,
Tizi Ouzou,14 April 2020,53,,,
Tizi Ouzou,15 April 2020,67,,,
Tizi Ouzou,16 April 2020,71,,,
Tizi Ouzou,17 April 2020,85,,,
Tizi Ouzou,18 April 2020,86,,,
Tizi Ouzou,19 April 2020,91,,,
Tizi Ouzou,20 April 2020,95,,,
Tizi Ouzou,21 April 2020,95,,,
Tizi Ouzou,22 April 2020,97,,,
Tizi Ouzou,23 April 2020,97,,,
Tizi Ouzou,24 April 2020,97,,,
Tizi Ouzou,25 April 2020,98,,,
Tizi Ouzou,26 April 2020,99,,,
Tizi Ouzou,27 April 2020,99,,,
Tizi Ouzou,28 April 2020,103,,,
Tizi Ouzou,29 April 2020,104,,,
Tizi Ouzou,30 April 2020,104,,,
Tizi Ouzou,01 May 2020,105,,,
Tizi Ouzou,02 May 2020,105,,,
Tizi Ouzou,03 May 2020,106,,,
Tizi Ouzou,04 May 2020,108,,,
Tizi Ouzou,05 May 2020,108,,,
Tizi Ouzou,06 May 2020,109,,,
Tizi Ouzou,07 May 2020,111,,,
Tizi Ouzou,08 May 2020,116,,,
Tizi Ouzou,09 May 2020,120,,,
Tizi Ouzou,10 May 2020,124,,,
Tizi Ouzou,11 May 2020,124,,,
Tizi Ouzou,12 May 2020,124,,,
Tizi Ouzou,13 May 2020,124,,,
Tizi Ouzou,14 May 2020,129,,,
Tizi Ouzou,15 May 2020,130,,,
Tizi Ouzou,16 May 2020,131,,,
Tizi Ouzou,17 May 2020,131,,,
Tizi Ouzou,18 May 2020,133,,,
Tizi Ouzou,19 May 2020,137,,,
Tizi Ouzou,20 May 2020,142,,,
Tizi Ouzou,21 May 2020,143,,,
Tizi Ouzou,22 May 2020,144,,,
Tizi Ouzou,23 May 2020,146,,,
Tizi Ouzou,24 May 2020,146,,,
Tizi Ouzou,25 May 2020,147,,,
Tizi Ouzou,26 May 2020,149,,,
Tizi Ouzou,27 May 2020,149,,,
Tizi Ouzou,28 May 2020,150,,,
Tizi Ouzou,29 May 2020,152,,,
Tizi Ouzou,30 May 2020,157,,,
Tizi Ouzou,31 May 2020,165,,,
Tizi Ouzou,01 June 2020,165,,,
Tizi Ouzou,02 June 2020,168,,,
Tizi Ouzou,03 June 2020,168,,,
Tizi Ouzou,04 June 2020,170,,,
Tizi Ouzou,05 June 2020,173,,,
Tizi Ouzou,06 June 2020,173,,,
Tizi Ouzou,07 June 2020,175,,,
Tizi Ouzou,08 June 2020,175,,,
Tizi Ouzou,09 June 2020,179,,,
Tizi Ouzou,10 June 2020,179,,,
Tizi Ouzou,11 June 2020,180,,,
Tizi Ouzou,12 June 2020,180,,,
Tizi Ouzou,13 June 2020,182,,,
Tizi Ouzou,14 June 2020,183,,,
Tizi Ouzou,15 June 2020,185,,,
Tizi Ouzou,16 June 2020,186,,,
Tizi Ouzou,17 June 2020,189,,,
Tizi Ouzou,18 June 2020,191,,,
Tizi Ouzou,19 June 2020,191,,,
Tizi Ouzou,20 June 2020,192,,,
Tizi Ouzou,21 June 2020,193,,,
Tizi Ouzou,22 June 2020,196,,,
Tizi Ouzou,23 June 2020,202,,,
Tizi Ouzou,24 June 2020,203,,,
Tizi Ouzou,25 June 2020,207,,,
Tizi Ouzou,26 June 2020,212,,,
Tizi Ouzou,27 June 2020,223,,,
Tizi Ouzou,28 June 2020,229,,,
Tizi Ouzou,29 June 2020,231,,,
Tizi Ouzou,30 June 2020,236,,,
Tizi Ouzou,01 July 2020,244,,,
Tizi Ouzou,02 July 2020,249,,,
Tizi Ouzou,03 July 2020,253,,,
Tizi Ouzou,04 July 2020,253,,,
Tizi Ouzou,05 July 2020,259,,,
Tizi Ouzou,06 July 2020,260,,,
Tizi Ouzou,07 July 2020,280,,,
Tizi Ouzou,08 July 2020,281,,,
Tizi Ouzou,09 July 2020,299,,,
Tizi Ouzou,10 July 2020,299,,,
Tizi Ouzou,11 July 2020,301,,,
Tizi Ouzou,12 July 2020,342,,,
Tizi Ouzou,13 July 2020,343,,,
Tizi Ouzou,14 July 2020,369,,,
Tizi Ouzou,15 July 2020,400,,,
Tizi Ouzou,16 July 2020,416,,,
Tizi Ouzou,17 July 2020,447,,,
Tizi Ouzou,18 July 2020,449,,,
Tizi Ouzou,19 July 2020,463,,,
Tizi Ouzou,20 July 2020,586,,,
Tizi Ouzou,21 July 2020,487,,,
Tizi Ouzou,22 July 2020,492,,,
Tizi Ouzou,23 July 2020,514,,,
Tizi Ouzou,24 July 2020,516,,,
Tizi Ouzou,25 July 2020,535,,,
Tizi Ouzou,26 July 2020,536,,,
Tizi Ouzou,27 July 2020,536,,,
Tizi Ouzou,28 July 2020,536,,,
Tizi Ouzou,29 July 2020,536,,,
Tizi Ouzou,30 July 2020,536,,,
Tizi Ouzou,31 July 2020,536,,,
Tizi Ouzou,01 August 2020,536,,,
Tizi Ouzou,02 August 2020,536,,,
Tizi Ouzou,03 August 2020,536,,,
Tizi Ouzou,04 August 2020,536,,,
Tizi Ouzou,05 August 2020,536,,,
Tizi Ouzou,06 August 2020,536,,,
Tizi Ouzou,07 August 2020,536,,,
Tizi Ouzou,08 August 2020,536,,,
Tizi Ouzou,09 August 2020,536,,,
Tizi Ouzou,10 August 2020,536,,,
Tizi Ouzou,11 August 2020,536,,,
Tizi Ouzou,12 August 2020,549,,,
Tizi Ouzou,13 August 2020,555,,,
Tizi Ouzou,14 August 2020,555,,,
Tizi Ouzou,15 August 2020,555,,,
Tizi Ouzou,16 August 2020,555,,,
Tizi Ouzou,17 August 2020,555,,,
Tizi Ouzou,18 August 2020,555,,,
Tizi Ouzou,19 August 2020,555,,,
Tizi Ouzou,20 August 2020,555,,,
Tizi Ouzou,21 August 2020,555,,,
Tizi Ouzou,22 August 2020,555,,,
Tizi Ouzou,23 August 2020,555,,,
Tizi Ouzou,24 August 2020,590,,,
Tizi Ouzou,25 August 2020,610,,,
Tizi Ouzou,26 August 2020,651,,,
Tizi Ouzou,27 August 2020,689,,,
Tizi Ouzou,28 August 2020,712,,,
Tizi Ouzou,29 August 2020,750,,,
Tizi Ouzou,30 August 2020,778,,,
Tizi Ouzou,31 August 2020,784,,,
Tizi Ouzou,01 September 2020,841,,,
Tizi Ouzou,02 September 2020,859,,,
Tizi Ouzou,03 September 2020,885,,,
Tizi Ouzou,04 September 2020,888,,,
Tizi Ouzou,05 September 2020,913,,,
Tizi Ouzou,06 September 2020,957,,,
Tizi Ouzou,07 September 2020,973,,,
Tizi Ouzou,08 September 2020,981,,,
Tizi Ouzou,09 September 2020,1006,,,
Tizi Ouzou,10 September 2020,1013,,,
Tizi Ouzou,11 September 2020,1027,,,
Tizi Ouzou,12 September 2020,1059,,,
Tizi Ouzou,13 September 2020,1070,,,
Tizi Ouzou,14 September 2020,1083,,,
Tizi Ouzou,15 September 2020,1084,,,
Tizi Ouzou,16 September 2020,1084,,,
Tizi Ouzou,17 September 2020,1085,,,
Tizi Ouzou,18 September 2020,1085,,,
Tizi Ouzou,19 September 2020,1123,,,
Tizi Ouzou,20 September 2020,1151,,,
Tizi Ouzou,21 September 2020,1162,,,
Tizi Ouzou,22 September 2020,1162,,,
Tizi Ouzou,23 September 2020,1162,,,
Tizi Ouzou,24 September 2020,1195,,,
Tizi Ouzou,25 September 2020,1199,,,
Tizi Ouzou,26 September 2020,1212,,,
Tizi Ouzou,27 September 2020,1234,,,
Tizi Ouzou,28 September 2020,1244,,,
Tizi Ouzou,29 September 2020,1257,,,
Tizi Ouzou,30 September 2020,1269,,,
Tizi Ouzou,01 October 2020,1277,,,
Tizi Ouzou,02 October 2020,1277,,,
Tizi Ouzou,03 October 2020,1315,,,
Tizi Ouzou,04 October 2020,1324,,,
Tizi Ouzou,05 October 2020,1329,,,
Tizi Ouzou,06 October 2020,1337,,,
Tizi Ouzou,07 October 2020,1338,,,
Tizi Ouzou,08 October 2020,1347,,,
Tizi Ouzou,09 October 2020,1351,,,
Tizi Ouzou,10 October 2020,1362,,,
Tizi Ouzou,11 October 2020,1366,,,
Tizi Ouzou,12 October 2020,1374,,,
Tizi Ouzou,13 October 2020,1381,,,
Tizi Ouzou,14 October 2020,1388,,,
Tizi Ouzou,15 October 2020,1404,,,
Tizi Ouzou,16 October 2020,1412,,,
Tizi Ouzou,17 October 2020,1423,,,
Tizi Ouzou,18 October 2020,1442,,,
Tizi Ouzou,19 October 2020,1442,,,
Tizi Ouzou,20 October 2020,1463,,,
Tizi Ouzou,21 October 2020,1476,,,
Tizi Ouzou,22 October 2020,1488,,,
Tizi Ouzou,23 October 2020,1497,,,
Tizi Ouzou,24 October 2020,1503,,,
Tizi Ouzou,25 October 2020,1503,,,
Tizi Ouzou,26 October 2020,1516,,,
Tizi Ouzou,27 October 2020,1539,,,
Tizi Ouzou,28 October 2020,1556,,,
Tizi Ouzou,29 October 2020,1562,,,
Tizi Ouzou,30 October 2020,1580,,,
Tizi Ouzou,31 October 2020,1618,,,
Tizi Ouzou,01 November 2020,1632,,,
Tizi Ouzou,02 November 2020,1632,,,
Tizi Ouzou,03 November 2020,1675,,,
Tizi Ouzou,04 November 2020,1675,,,
Tizi Ouzou,05 November 2020,1766,,,
Tizi Ouzou,06 November 2020,1784,,,
Tizi Ouzou,07 November 2020,1820,,,
Tizi Ouzou,08 November 2020,1882,,,
Tizi Ouzou,09 November 2020,1887,,,
Tizi Ouzou,10 November 2020,1943,,,
Tizi Ouzou,11 November 2020,1984,,,
Tizi Ouzou,12 November 2020,2058,,,
Tizi Ouzou,13 November 2020,2067,,,
Tizi Ouzou,14 November 2020,2162,,,
Tizi Ouzou,15 November 2020,2213,,,
Tizi Ouzou,16 November 2020,2219,,,
Tizi Ouzou,17 November 2020,2272,,,
Tizi Ouzou,18 November 2020,2272,,,
Tizi Ouzou,19 November 2020,2344,,,
Tizi Ouzou,20 November 2020,2347,,,
Tizi Ouzou,21 November 2020,2447,,,
Tizi Ouzou,22 November 2020,2500,,,
Tizi Ouzou,23 November 2020,2535,,,
Tizi Ouzou,24 November 2020,2555,,,
Tizi Ouzou,25 November 2020,2616,,,
Tizi Ouzou,26 November 2020,2640,,,
Tizi Ouzou,27 November 2020,2658,,,
Tizi Ouzou,28 November 2020,2781,,,
Tizi Ouzou,29 November 2020,2860,,,
Tizi Ouzou,30 November 2020,2914,,,
Tizi Ouzou,01 December 2020,2937,,,
Tizi Ouzou,02 December 2020,2940,,,
Tizi Ouzou,03 December 2020,3043,,,
Tizi Ouzou,04 December 2020,3064,,,
Tizi Ouzou,05 December 2020,3109,,,
Tizi Ouzou,06 December 2020,3143,,,
Tizi Ouzou,07 December 2020,3162,,,
Tizi Ouzou,08 December 2020,3170,,,
Tizi Ouzou,09 December 2020,3235,,,
Tizi Ouzou,10 December 2020,3255,,,
Tizi Ouzou,11 December 2020,3284,,,
Tizi Ouzou,12 December 2020,3317,,,
Tizi Ouzou,13 December 2020,3334,,,
Tizi Ouzou,14 December 2020,3360,,,
Tizi Ouzou,15 December 2020,3384,,,
Tizi Ouzou,16 December 2020,3408,,,
Tizi Ouzou,17 December 2020,3408,,,
Tizi Ouzou,18 December 2020,3460,,,
Tizi Ouzou,19 December 2020,3493,,,
Tizi Ouzou,20 December 2020,3515,,,
Tizi Ouzou,21 December 2020,3515,,,
Tizi Ouzou,22 December 2020,3515,,,
Tizi Ouzou,23 December 2020,3568,,,
Tizi Ouzou,24 December 2020,3584,,,
Tizi Ouzou,25 December 2020,3595,,,
Tizi Ouzou,26 December 2020,3615,,,
Tizi Ouzou,27 December 2020,3624,,,
Tizi Ouzou,28 December 2020,3633,,,
Tizi Ouzou,29 December 2020,3648,,,
Tizi Ouzou,30 December 2020,3649,,,
Tizi Ouzou,31 December 2020,3665,,,
Tizi Ouzou,01 January 2021,3684,,,
Tizi Ouzou,02 January 2021,3693,,,
Tizi Ouzou,03 January 2021,3700,,,
Tizi Ouzou,04 January 2021,3702,,,
Tizi Ouzou,05 January 2021,3704,,,
Tizi Ouzou,06 January 2021,3720,,,
Tizi Ouzou,07 January 2021,3723,,,
Tizi Ouzou,08 January 2021,3732,,,
Tizi Ouzou,09 January 2021,3732,,,
Tizi Ouzou,10 January 2021,3754,,,
Tizi Ouzou,11 January 2021,3759,,,
Tizi Ouzou,12 January 2021,3776,,,
Tizi Ouzou,13 January 2021,3795,,,
Tizi Ouzou,14 January 2021,3804,,,
Tizi Ouzou,15 January 2021,3806,,,
Tizi Ouzou,16 January 2021,3813,,,
